Date,AAPL Close Price,AAPL Open Price,NASDAQ,DJIA,S&P 500,Real GDP ($B),Unemployment Rate,Interest Rate,CPI
2014-01-24,72.324,73.374,4128.17,15879.11,1790.29,16663.649,6.9,0.07,98.3342966960176
2014-01-27,72.911,72.907,4083.61,15837.88,1781.56,16663.649,6.9,0.07,98.3342966960176
2014-01-28,67.084,67.38,4097.96,15928.56,1792.5,16663.649,6.9,0.07,98.3342966960176
2014-01-29,66.32300000000001,66.758,4051.43,15738.79,1774.2,16663.649,6.9,0.07,98.3342966960176
2014-01-30,66.195,66.562,4123.13,15848.61,1794.19,16663.649,6.9,0.07,98.3342966960176
2014-01-31,66.301,65.593,4103.88,15698.85,1782.59,16663.649,6.9,0.07,98.3342966960176
2014-02-03,66.425,66.57,3996.96,15372.8,1741.89,16663.649,6.9,0.07,98.3342966960176
2014-02-04,67.384,66.99600000000001,4031.52,15445.24,1755.2,16663.649,6.9,0.07,98.3342966960176
2014-02-05,67.889,67.08800000000001,4011.55,15440.23,1751.64,16663.649,6.9,0.07,98.3342966960176
2014-02-06,68.285,67.959,4057.12,15628.53,1773.43,16663.649,6.9,0.07,98.3342966960176
2014-02-07,69.24,69.43,4125.86,15794.08,1797.02,16663.649,6.9,0.06,98.3342966960176
2014-02-10,70.48100000000001,69.021,4148.17,15801.79,1799.84,16663.649,6.9,0.07,98.3342966960176
2014-02-11,71.41,70.697,4191.04,15994.77,1819.75,16663.649,6.9,0.06,98.3342966960176
2014-02-12,71.405,71.541,4201.29,15963.94,1819.26,16663.649,6.9,0.07,98.3342966960176
2014-02-13,72.539,71.238,4240.67,16027.59,1829.83,16663.649,6.9,0.06,98.3342966960176
2014-02-14,72.48100000000001,72.279,4244.03,16154.39,1838.63,16663.649,6.9,0.06,98.3342966960176
2014-02-18,72.747,72.733,4272.78,16130.4,1840.76,16663.649,6.9,0.07,98.3342966960176
2014-02-19,71.59899999999999,72.58,4237.95,16040.56,1828.75,16663.649,6.9,0.07,98.3342966960176
2014-02-20,70.77,70.988,4267.55,16133.23,1839.78,16663.649,6.9,0.07,98.3342966960176
2014-02-21,69.983,70.962,4263.41,16103.3,1836.25,16663.649,6.9,0.07,98.3342966960176
2014-02-24,70.289,69.70100000000001,4292.97,16207.14,1847.61,16663.649,6.9,0.07,98.3342966960176
2014-02-25,69.559,70.539,4287.59,16179.66,1845.12,16663.649,6.9,0.07,98.3342966960176
2014-02-26,68.931,69.87,4292.06,16198.41,1845.16,16663.649,6.9,0.07,98.3342966960176
2014-02-27,70.305,68.902,4318.93,16272.65,1854.29,16663.649,6.9,0.07,98.3342966960176
2014-02-28,70.115,70.493,4308.12,16321.71,1859.45,16663.649,6.9,0.06,98.3342966960176
2014-03-03,70.318,69.683,4277.3,16168.03,1845.73,16663.649,6.9,0.07,98.3342966960176
2014-03-04,70.781,70.75,4351.97,16395.88,1873.91,16663.649,6.9,0.07,98.3342966960176
2014-03-05,70.931,70.738,4357.97,16360.18,1873.81,16663.649,6.9,0.08,98.3342966960176
2014-03-06,70.71600000000001,70.986,4352.13,16421.89,1877.03,16663.649,6.9,0.08,98.3342966960176
2014-03-07,70.67399999999999,70.84,4336.22,16452.72,1878.04,16663.649,6.9,0.08,98.3342966960176
2014-03-10,70.738,70.399,4334.45,16418.68,1877.17,16663.649,6.9,0.08,98.3342966960176
2014-03-11,71.42699999999999,71.344,4307.19,16351.25,1867.63,16663.649,6.9,0.08,98.3342966960176
2014-03-12,71.495,71.21600000000001,4323.33,16340.08,1868.2,16663.649,6.9,0.08,98.3342966960176
2014-03-13,70.703,71.608,4260.42,16108.89,1846.34,16663.649,6.9,0.08,98.3342966960176
2014-03-14,69.908,70.453,4245.4,16065.67,1841.13,16663.649,6.9,0.08,98.3342966960176
2014-03-17,70.183,70.249,4279.95,16247.22,1858.83,16663.649,6.9,0.08,98.3342966960176
2014-03-18,70.80199999999999,70.068,4333.31,16336.19,1872.25,16663.649,6.9,0.08,98.3342966960176
2014-03-19,70.78399999999999,70.918,4307.6,16222.17,1860.77,16663.649,6.9,0.08,98.3342966960176
2014-03-20,70.442,70.617,4319.29,16331.05,1872.01,16663.649,6.9,0.08,98.3342966960176
2014-03-21,70.998,70.874,4276.79,16302.77,1866.52,16663.649,6.9,0.08,98.3342966960176
2014-03-24,71.843,71.742,4226.39,16276.69,1857.44,16663.649,6.9,0.09,98.3342966960176
2014-03-25,72.612,72.149,4234.27,16367.88,1865.62,16663.649,6.9,0.09,98.3342966960176
2014-03-26,71.918,72.816,4173.58,16268.99,1852.56,16663.649,6.9,0.08,98.3342966960176
2014-03-27,71.611,71.933,4151.23,16264.23,1849.04,16663.649,6.9,0.08,98.3342966960176
2014-03-28,71.531,71.723,4155.76,16323.06,1857.62,16663.649,6.9,0.08,98.3342966960176
2014-03-31,71.513,71.847,4198.99,16457.66,1872.34,16663.649,6.9,0.06,98.3342966960176
2014-04-01,72.168,71.649,4268.04,16532.61,1885.52,16841.475,6.2,0.08,100.023205086555
2014-04-02,72.29,72.266,4276.46,16573.0,1890.9,16841.475,6.2,0.09,100.023205086555
2014-04-03,71.78699999999999,72.133,4237.74,16572.55,1888.77,16841.475,6.2,0.08,100.023205086555
2014-04-04,70.858,71.946,4127.73,16412.71,1865.09,16841.475,6.2,0.08,100.023205086555
2014-04-07,69.74600000000001,70.385,4079.75,16245.87,1845.04,16841.475,6.2,0.09,100.023205086555
2014-04-08,69.741,69.975,4112.99,16256.14,1851.96,16841.475,6.2,0.08,100.023205086555
2014-04-09,70.658,69.619,4183.9,16437.18,1872.18,16841.475,6.2,0.08,100.023205086555
2014-04-10,69.747,70.707,4054.11,16170.22,1833.08,16841.475,6.2,0.08,100.023205086555
2014-04-11,69.23100000000001,69.192,3999.73,16026.75,1815.69,16841.475,6.2,0.09,100.023205086555
2014-04-14,69.505,69.521,4022.69,16173.24,1830.61,16841.475,6.2,0.09,100.023205086555
2014-04-15,69.01100000000001,69.319,4034.16,16262.56,1842.98,16841.475,6.2,0.1,100.023205086555
2014-04-16,69.15,69.023,4086.23,16424.85,1862.31,16841.475,6.2,0.09,100.023205086555
2014-04-17,69.942,69.304,4095.52,16408.54,1864.85,16841.475,6.2,0.09,100.023205086555
2014-04-21,70.773,69.995,4121.55,16449.25,1871.89,16841.475,6.2,0.1,100.023205086555
2014-04-22,70.842,70.393,4161.46,16514.37,1879.55,16841.475,6.2,0.1,100.023205086555
2014-04-23,69.917,70.494,4126.97,16501.65,1875.39,16841.475,6.2,0.1,100.023205086555
2014-04-24,75.648,75.707,4148.34,16501.65,1878.61,16841.475,6.2,0.1,100.023205086555
2014-04-25,76.203,75.218,4075.56,16361.46,1863.4,16841.475,6.2,0.09,100.023205086555
2014-04-28,79.154,76.319,4074.4,16448.74,1869.43,16841.475,6.2,0.09,100.023205086555
2014-04-29,78.921,79.108,4103.54,16535.37,1878.33,16841.475,6.2,0.1,100.023205086555
2014-04-30,78.62100000000001,78.961,4114.56,16580.84,1883.95,16841.475,6.2,0.09,100.023205086555
2014-05-01,78.806,78.877,4127.45,16558.87,1883.68,16841.475,6.3,0.09,100.372547116873
2014-05-02,78.952,78.942,4123.9,16512.89,1881.14,16841.475,6.3,0.09,100.372547116873
2014-05-05,80.068,78.627,4138.06,16530.55,1884.66,16841.475,6.3,0.09,100.372547116873
2014-05-06,79.19800000000001,80.183,4080.76,16401.02,1867.72,16841.475,6.3,0.09,100.372547116873
2014-05-07,78.921,79.306,4067.67,16518.54,1878.21,16841.475,6.3,0.08,100.372547116873
2014-05-08,78.779,78.815,4051.5,16550.97,1875.63,16841.475,6.3,0.08,100.372547116873
2014-05-09,78.454,78.316,4071.87,16583.34,1878.48,16841.475,6.3,0.08,100.372547116873
2014-05-12,79.429,78.71300000000001,4143.86,16695.47,1896.65,16841.475,6.3,0.08,100.372547116873
2014-05-13,79.553,79.315,4130.17,16715.44,1897.45,16841.475,6.3,0.09,100.372547116873
2014-05-14,79.569,79.375,4100.63,16613.97,1888.53,16841.475,6.3,0.08,100.372547116873
2014-05-15,78.891,79.68,4069.29,16446.81,1870.85,16841.475,6.3,0.09,100.372547116873
2014-05-16,80.056,78.866,4090.59,16491.31,1877.86,16841.475,6.3,0.09,100.372547116873
2014-05-19,81.006,80.1,4125.82,16511.86,1885.08,16841.475,6.3,0.09,100.372547116873
2014-05-20,81.02,80.99600000000001,4096.89,16374.31,1872.83,16841.475,6.3,0.09,100.372547116873
2014-05-21,81.235,80.9,4131.54,16533.06,1888.03,16841.475,6.3,0.09,100.372547116873
2014-05-22,81.36399999999999,81.273,4154.34,16543.08,1892.49,16841.475,6.3,0.09,100.372547116873
2014-05-23,82.28299999999999,81.361,4185.81,16606.27,1900.53,16841.475,6.3,0.09,100.372547116873
2014-05-27,83.823,82.48700000000001,4237.07,16675.5,1911.91,16841.475,6.3,0.09,100.372547116873
2014-05-28,83.604,83.874,4225.07,16633.18,1909.78,16841.475,6.3,0.09,100.372547116873
2014-05-29,85.13,84.12100000000001,4247.95,16698.74,1920.03,16841.475,6.3,0.09,100.372547116873
2014-05-30,84.81299999999999,85.478,4242.62,16717.17,1923.57,16841.475,6.3,0.08,100.372547116873
2014-06-02,84.228,84.939,4237.2,16743.63,1924.97,16841.475,6.3,0.09,100.372547116873
2014-06-03,85.417,84.20200000000001,4234.08,16722.34,1924.24,16841.475,6.3,0.1,100.372547116873
2014-06-04,86.39399999999999,85.40299999999999,4251.64,16737.53,1927.88,16841.475,6.3,0.09,100.372547116873
2014-06-05,86.73299999999999,86.57799999999999,4296.23,16836.11,1940.46,16841.475,6.3,0.09,100.372547116873
2014-06-06,86.494,87.075,4321.4,16924.28,1949.44,16841.475,6.3,0.09,100.372547116873
2014-06-09,87.87899999999999,86.93799999999999,4336.24,16943.1,1951.27,16841.475,6.3,0.09,100.372547116873
2014-06-10,88.39399999999999,88.846,4338.0,16945.92,1950.79,16841.475,6.3,0.09,100.372547116873
2014-06-11,88.03,88.28200000000001,4331.93,16843.88,1943.89,16841.475,6.3,0.09,100.372547116873
2014-06-12,86.556,88.189,4297.63,16734.19,1930.11,16841.475,6.3,0.09,100.372547116873
2014-06-13,85.60799999999999,86.473,4310.65,16775.74,1936.16,16841.475,6.3,0.1,100.372547116873
2014-06-16,86.473,85.824,4321.11,16781.01,1937.78,16841.475,6.3,0.1,100.372547116873
2014-06-17,86.35799999999999,86.574,4337.23,16808.49,1941.99,16841.475,6.3,0.1,100.372547116873
2014-06-18,86.454,86.537,4362.84,16906.62,1956.98,16841.475,6.3,0.1,100.372547116873
2014-06-19,86.15100000000001,86.556,4359.33,16921.46,1959.48,16841.475,6.3,0.1,100.372547116873
2014-06-20,85.26100000000001,86.14200000000001,4368.04,16947.08,1962.87,16841.475,6.3,0.1,100.372547116873
2014-06-23,85.186,85.646,4368.68,16937.26,1962.61,16841.475,6.3,0.1,100.372547116873
2014-06-24,84.671,85.113,4350.36,16818.13,1949.98,16841.475,6.3,0.1,100.372547116873
2014-06-25,84.74600000000001,84.60799999999999,4379.76,16867.51,1959.53,16841.475,6.3,0.1,100.372547116873
2014-06-26,85.251,84.756,4379.05,16846.13,1957.22,16841.475,6.3,0.1,100.372547116873
2014-06-27,86.266,85.177,4397.93,16851.84,1960.96,16841.475,6.3,0.1,100.372547116873
2014-06-30,87.15700000000001,86.37700000000001,4408.18,16826.6,1960.23,16841.475,6.3,0.09,100.372547116873
2014-07-01,87.709,87.709,4458.65,16956.07,1973.32,17047.098,6.2,0.1,100.520215849496
2014-07-02,87.671,88.03,4457.73,16976.24,1974.62,17047.098,6.2,0.1,100.520215849496
2014-07-03,88.189,87.851,4485.93,17068.26,1985.44,17047.098,6.2,0.09,100.520215849496
2014-07-07,90.006,88.292,4451.53,17024.21,1977.65,17047.098,6.2,0.1,100.520215849496
2014-07-08,89.427,90.29,4391.46,16906.62,1963.71,17047.098,6.2,0.09,100.520215849496
2014-07-09,89.462,89.509,4419.03,16985.61,1972.83,17047.098,6.2,0.09,100.520215849496
2014-07-10,89.137,87.93299999999999,4396.2,16915.07,1964.68,17047.098,6.2,0.09,100.520215849496
2014-07-11,89.304,89.436,4415.49,16943.81,1967.57,17047.098,6.2,0.09,100.520215849496
2014-07-14,90.458,89.905,4440.42,17055.42,1977.1,17047.098,6.2,0.09,100.520215849496
2014-07-15,89.399,90.785,4416.39,17060.68,1973.28,17047.098,6.2,0.09,100.520215849496
2014-07-16,88.891,90.936,4425.97,17138.2,1981.57,17047.098,6.2,0.09,100.520215849496
2014-07-17,87.307,89.12700000000001,4363.45,16976.81,1958.12,17047.098,6.2,0.09,100.520215849496
2014-07-18,88.564,87.804,4432.15,17100.18,1978.22,17047.098,6.2,0.09,100.520215849496
2014-07-21,88.103,89.089,4424.7,17051.73,1973.63,17047.098,6.2,0.1,100.520215849496
2014-07-22,88.837,88.79799999999999,4456.02,17113.54,1983.53,17047.098,6.2,0.09,100.520215849496
2014-07-23,91.15100000000001,89.49,4473.7,17086.63,1987.01,17047.098,6.2,0.09,100.520215849496
2014-07-24,91.00200000000001,91.01100000000001,4472.11,17083.8,1987.98,17047.098,6.2,0.09,100.520215849496
2014-07-25,91.601,90.83200000000001,4449.56,16960.57,1978.34,17047.098,6.2,0.09,100.520215849496
2014-07-28,92.869,91.741,4444.91,16982.59,1978.91,17047.098,6.2,0.09,100.520215849496
2014-07-29,92.26700000000001,93.15899999999999,4442.7,16912.11,1969.95,17047.098,6.2,0.09,100.520215849496
2014-07-30,92.052,92.324,4462.9,16880.36,1970.07,17047.098,6.2,0.09,100.520215849496
2014-07-31,89.661,91.124,4369.77,16563.3,1930.67,17047.098,6.2,0.08,100.520215849496
2014-08-01,90.15799999999999,89.00399999999999,4352.64,16493.37,1925.15,17047.098,6.1,0.09,100.352295404971
2014-08-04,89.652,90.382,4383.89,16569.28,1938.99,17047.098,6.1,0.09,100.352295404971
2014-08-05,89.21,89.436,4352.84,16429.47,1920.21,17047.098,6.1,0.09,100.352295404971
2014-08-06,89.059,88.86200000000001,4355.05,16443.34,1920.24,17047.098,6.1,0.09,100.352295404971
2014-08-07,89.05,89.47399999999999,4334.97,16368.27,1909.57,17047.098,6.1,0.09,100.352295404971
2014-08-08,89.295,88.845,4370.9,16553.93,1931.59,17047.098,6.1,0.09,100.352295404971
2014-08-11,90.47399999999999,89.79700000000001,4401.33,16569.98,1936.92,17047.098,6.1,0.09,100.352295404971
2014-08-12,90.456,90.523,4389.25,16560.54,1933.75,17047.098,6.1,0.09,100.352295404971
2014-08-13,91.65299999999999,90.624,4434.13,16651.8,1946.72,17047.098,6.1,0.09,100.352295404971
2014-08-14,91.898,91.735,4453.0,16713.58,1955.18,17047.098,6.1,0.09,100.352295404971
2014-08-15,92.34899999999999,92.273,4464.93,16662.91,1955.06,17047.098,6.1,0.09,100.352295404971
2014-08-18,93.462,92.831,4508.31,16838.74,1971.74,17047.098,6.1,0.09,100.352295404971
2014-08-19,94.762,93.698,4527.51,16919.59,1981.6,17047.098,6.1,0.09,100.352295404971
2014-08-20,94.79799999999999,94.685,4526.48,16979.13,1986.51,17047.098,6.1,0.09,100.352295404971
2014-08-21,94.806,94.79799999999999,4532.1,17039.49,1992.37,17047.098,6.1,0.09,100.352295404971
2014-08-22,95.492,94.529,4538.55,17001.22,1988.4,17047.098,6.1,0.09,100.352295404971
2014-08-25,95.70299999999999,95.95700000000001,4557.35,17076.87,1997.92,17047.098,6.1,0.09,100.352295404971
2014-08-26,95.09,95.585,4570.64,17106.7,2000.02,17047.098,6.1,0.09,100.352295404971
2014-08-27,96.266,95.20299999999999,4569.62,17122.01,2000.12,17047.098,6.1,0.09,100.352295404971
2014-08-28,96.37200000000001,95.75,4557.7,17079.57,1996.74,17047.098,6.1,0.09,100.352295404971
2014-08-29,96.613,96.91,4580.27,17098.45,2003.37,17047.098,6.1,0.07,100.352295404971
2014-09-02,97.35700000000001,97.14399999999999,4598.19,17067.56,2002.28,17047.098,6.1,0.09,100.352295404971
2014-09-03,93.255,97.17299999999999,4572.57,17078.28,2000.72,17047.098,6.1,0.09,100.352295404971
2014-09-04,92.48200000000001,93.171,4562.29,17069.58,1997.65,17047.098,6.1,0.09,100.352295404971
2014-09-05,93.28399999999999,93.12200000000001,4582.9,17137.36,2007.71,17047.098,6.1,0.09,100.352295404971
2014-09-08,92.706,93.59299999999999,4592.29,17111.42,2001.54,17047.098,6.1,0.09,100.352295404971
2014-09-09,92.359,93.385,4552.29,17013.87,1988.44,17047.098,6.1,0.09,100.352295404971
2014-09-10,95.184,92.37799999999999,4586.52,17068.71,1995.69,17047.098,6.1,0.09,100.352295404971
2014-09-11,95.595,94.645,4591.81,17049.0,1997.45,17047.098,6.1,0.09,100.352295404971
2014-09-12,95.814,95.385,4567.6,16987.51,1985.54,17047.098,6.1,0.09,100.352295404971
2014-09-15,95.788,96.91,4518.9,17031.14,1984.13,17047.098,6.1,0.09,100.352295404971
2014-09-16,95.06,94.065,4552.76,17131.97,1998.98,17047.098,6.1,0.09,100.352295404971
2014-09-17,95.74,95.443,4562.19,17156.85,2001.57,17047.098,6.1,0.09,100.352295404971
2014-09-18,95.93799999999999,96.13,4593.43,17265.99,2011.36,17047.098,6.1,0.09,100.352295404971
2014-09-19,95.148,96.36200000000001,4579.79,17279.74,2010.4,17047.098,6.1,0.09,100.352295404971
2014-09-22,95.243,95.947,4527.69,17172.68,1994.29,17047.098,6.1,0.09,100.352295404971
2014-09-23,96.75,94.825,4508.69,17055.87,1982.77,17047.098,6.1,0.09,100.352295404971
2014-09-24,95.898,96.295,4555.22,17210.06,1998.3,17047.098,6.1,0.09,100.352295404971
2014-09-25,92.244,94.742,4466.75,16945.8,1965.99,17047.098,6.1,0.09,100.352295404971
2014-09-26,94.96700000000001,92.869,4512.19,17113.15,1982.85,17047.098,6.1,0.09,100.352295404971
2014-09-29,94.359,92.98299999999999,4505.85,17071.22,1977.8,17047.098,6.1,0.08,100.352295404971
2014-09-30,94.96700000000001,95.012,4493.39,17042.9,1972.29,17047.098,6.1,0.07,100.352295404971
2014-10-01,93.48200000000001,94.815,4422.09,16804.71,1946.16,17143.038,5.7,0.09,100.175514836488
2014-10-02,94.15899999999999,93.564,4430.2,16801.05,1946.17,17143.038,5.7,0.09,100.175514836488
2014-10-03,93.897,93.726,4475.62,17009.69,1967.9,17143.038,5.7,0.09,100.175514836488
2014-10-06,93.897,94.209,4454.8,16991.91,1964.82,17143.038,5.7,0.09,100.175514836488
2014-10-07,93.075,93.71700000000001,4385.2,16719.39,1935.1,17143.038,5.7,0.09,100.175514836488
2014-10-08,95.00200000000001,93.084,4468.59,16994.22,1968.89,17143.038,5.7,0.09,100.175514836488
2014-10-09,95.20299999999999,95.70299999999999,4378.34,16659.25,1928.21,17143.038,5.7,0.08,100.175514836488
2014-10-10,94.95200000000001,94.914,4276.24,16544.1,1906.13,17143.038,5.7,0.09,100.175514836488
2014-10-13,94.075,95.50200000000001,4213.66,16321.07,1874.74,17143.038,5.7,0.09,100.175514836488
2014-10-14,93.075,94.626,4227.17,16315.19,1877.7,17143.038,5.7,0.09,100.175514836488
2014-10-15,91.936,92.34,4215.32,16141.74,1862.49,17143.038,5.7,0.09,100.175514836488
2014-10-16,90.729,90.059,4217.39,16117.24,1862.76,17143.038,5.7,0.09,100.175514836488
2014-10-17,92.057,91.898,4258.44,16380.41,1886.76,17143.038,5.7,0.09,100.175514836488
2014-10-20,94.027,92.71600000000001,4316.07,16399.67,1904.01,17143.038,5.7,0.09,100.175514836488
2014-10-21,96.584,97.104,4419.48,16614.81,1941.28,17143.038,5.7,0.09,100.175514836488
2014-10-22,97.085,96.94,4382.85,16461.32,1927.11,17143.038,5.7,0.09,100.175514836488
2014-10-23,98.806,98.102,4452.79,16677.9,1950.82,17143.038,5.7,0.09,100.175514836488
2014-10-24,99.17299999999999,99.14299999999999,4483.72,16805.41,1964.58,17143.038,5.7,0.09,100.175514836488
2014-10-27,99.074,98.82600000000001,4485.93,16817.94,1961.63,17143.038,5.7,0.09,100.175514836488
2014-10-28,100.6,99.34299999999999,4564.29,17005.75,1985.05,17143.038,5.7,0.09,100.175514836488
2014-10-29,101.18,100.52,4549.23,16974.31,1982.3,17143.038,5.7,0.09,100.175514836488
2014-10-30,100.82,100.8,4566.14,17195.42,1994.65,17143.038,5.7,0.09,100.175514836488
2014-10-31,101.79,101.8,4630.74,17390.52,2018.05,17143.038,5.7,0.07,100.175514836488
2014-11-03,103.11,102.01,4638.91,17366.24,2017.81,17143.038,5.7,0.09,100.175514836488
2014-11-04,102.35,103.07,4623.64,17383.84,2012.1,17143.038,5.7,0.1,100.175514836488
2014-11-05,102.59,102.81,4620.72,17484.53,2023.57,17143.038,5.7,0.09,100.175514836488
2014-11-06,102.88,102.71,4638.47,17554.47,2031.21,17143.038,5.7,0.09,100.175514836488
2014-11-07,103.18,102.93,4632.53,17573.93,2031.92,17143.038,5.7,0.09,100.175514836488
2014-11-10,103.01,103.19,4651.62,17613.74,2038.26,17143.038,5.7,0.09,100.175514836488
2014-11-11,103.86,102.89,4660.56,17614.9,2039.68,17143.038,5.7,0.09,100.175514836488
2014-11-12,105.3,103.55,4675.13,17612.2,2038.25,17143.038,5.7,0.09,100.175514836488
2014-11-13,106.81,105.84,4680.14,17652.79,2039.33,17143.038,5.7,0.09,100.175514836488
2014-11-14,108.08,107.1,4688.54,17634.74,2039.82,17143.038,5.7,0.09,100.175514836488
2014-11-17,107.91,108.17,4671.0,17647.75,2041.32,17143.038,5.7,0.1,100.175514836488
2014-11-18,109.32,107.86,4702.44,17687.82,2051.8,17143.038,5.7,0.11,100.175514836488
2014-11-19,108.54,109.29,4675.71,17685.73,2048.72,17143.038,5.7,0.1,100.175514836488
2014-11-20,110.1,108.78,4701.87,17719.0,2052.75,17143.038,5.7,0.1,100.175514836488
2014-11-21,110.25,111.23,4712.97,17810.06,2063.5,17143.038,5.7,0.1,100.175514836488
2014-11-24,112.3,110.63,4754.89,17817.9,2069.41,17143.038,5.7,0.1,100.175514836488
2014-11-25,111.32,112.73,4758.25,17814.94,2067.03,17143.038,5.7,0.1,100.175514836488
2014-11-26,112.66,111.64,4787.32,17827.75,2072.83,17143.038,5.7,0.1,100.175514836488
2014-11-28,112.6,112.91,4791.63,17828.24,2067.56,17143.038,5.7,0.08,100.175514836488
2014-12-01,108.94,112.47,4727.35,17776.8,2053.44,17143.038,5.6,0.13,99.0696869844779
2014-12-02,108.51,107.44,4755.81,17879.55,2066.55,17143.038,5.6,0.12,99.0696869844779
2014-12-03,109.73,109.57,4774.47,17912.62,2074.33,17143.038,5.6,0.12,99.0696869844779
2014-12-04,109.34,109.58,4769.44,17900.1,2071.92,17143.038,5.6,0.12,99.0696869844779
2014-12-05,108.87,109.79,4780.76,17958.79,2075.37,17143.038,5.6,0.12,99.0696869844779
2014-12-08,106.39,108.0,4740.69,17852.48,2060.31,17143.038,5.6,0.12,99.0696869844779
2014-12-09,108.02,104.32,4766.47,17801.2,2059.82,17143.038,5.6,0.12,99.0696869844779
2014-12-10,105.99,108.3,4684.03,17533.15,2026.14,17143.038,5.6,0.12,99.0696869844779
2014-12-11,105.67,106.27,4708.16,17596.34,2035.33,17143.038,5.6,0.12,99.0696869844779
2014-12-12,103.89,104.57,4653.6,17280.83,2002.33,17143.038,5.6,0.12,99.0696869844779
2014-12-15,102.44,104.77,4605.16,17180.84,1989.63,17143.038,5.6,0.11,99.0696869844779
2014-12-16,101.05,100.68,4547.83,17068.87,1972.74,17143.038,5.6,0.12,99.0696869844779
2014-12-17,103.58,101.42,4644.31,17356.87,2012.89,17143.038,5.6,0.13,99.0696869844779
2014-12-18,106.64,105.91,4748.4,17778.15,2061.23,17143.038,5.6,0.13,99.0696869844779
2014-12-19,105.82,106.27,4765.38,17804.8,2070.65,17143.038,5.6,0.13,99.0696869844779
2014-12-22,106.92,106.18,4781.42,17959.44,2078.54,17143.038,5.6,0.13,99.0696869844779
2014-12-23,106.53,107.17,4765.42,18024.17,2082.17,17143.038,5.6,0.13,99.0696869844779
2014-12-24,106.04,106.57,4773.47,18030.21,2081.88,17143.038,5.6,0.13,99.0696869844779
2014-12-26,107.91,106.13,4806.86,18053.71,2088.77,17143.038,5.6,0.13,99.0696869844779
2014-12-29,107.84,107.72,4806.91,18038.23,2090.57,17143.038,5.6,0.13,99.0696869844779
2014-12-30,106.51,107.57,4777.44,17983.07,2080.35,17143.038,5.6,0.13,99.0696869844779
2014-12-31,104.49,106.81,4736.05,17823.07,2058.9,17143.038,5.6,0.06,99.0696869844779
2015-01-02,103.5,105.44,4726.81,17832.99,2058.2,17143.038,5.6,0.12,99.0696869844779
2015-01-05,100.58,102.51,4652.57,17501.65,2020.58,17143.038,5.6,0.12,99.0696869844779
2015-01-06,100.59,100.97,4592.74,17371.64,2002.61,17143.038,5.6,0.12,99.0696869844779
2015-01-07,102.01,101.49,4650.47,17584.52,2025.9,17143.038,5.6,0.12,99.0696869844779
2015-01-08,105.93,103.4,4736.19,17907.87,2062.14,17143.038,5.6,0.12,99.0696869844779
2015-01-09,106.04,106.66,4704.07,17737.37,2044.81,17143.038,5.6,0.12,99.0696869844779
2015-01-12,103.42,106.59,4664.71,17640.84,2028.26,17143.038,5.6,0.12,99.0696869844779
2015-01-13,104.35,105.48,4661.5,17613.68,2023.03,17143.038,5.6,0.12,99.0696869844779
2015-01-14,103.95,103.21,4639.32,17427.09,2011.27,17143.038,5.6,0.12,99.0696869844779
2015-01-15,101.12,104.14,4570.82,17320.71,1992.67,17143.038,5.6,0.12,99.0696869844779
2015-01-16,100.32,101.33,4634.38,17511.57,2019.42,17143.038,5.6,0.13,99.0696869844779
2015-01-20,102.9,102.1,4654.85,17515.23,2022.55,17143.038,5.6,0.12,99.0696869844779
2015-01-21,103.72,103.13,4667.42,17554.28,2032.12,17143.038,5.6,0.12,99.0696869844779
2015-01-22,106.39,104.4,4750.4,17813.98,2063.15,17143.038,5.6,0.12,99.0696869844779
2015-01-23,106.96,106.33,4757.88,17672.6,2051.82,17143.038,5.6,0.12,99.0696869844779
2015-01-26,107.06,107.67,4771.76,17678.7,2057.09,17143.038,5.6,0.12,99.0696869844779
2015-01-27,103.31,106.41,4681.5,17387.21,2029.55,17143.038,5.6,0.11,99.0696869844779
2015-01-28,109.16,111.34,4637.99,17191.37,2002.16,17143.038,5.6,0.12,99.0696869844779
2015-01-29,112.57,110.11,4683.41,17416.85,2021.25,17143.038,5.6,0.11,99.0696869844779
2015-01-30,110.91,112.08,4635.24,17164.95,1994.99,17143.038,5.6,0.06,99.0696869844779
2015-02-02,112.3,111.75,4676.69,17361.04,2020.85,17143.038,5.6,0.12,99.0696869844779
2015-02-03,112.32,112.17,4727.74,17666.4,2050.03,17143.038,5.6,0.12,99.0696869844779
2015-02-04,113.17,112.17,4716.7,17673.02,2041.51,17143.038,5.6,0.11,99.0696869844779
2015-02-05,113.99,114.06,4765.1,17884.88,2062.52,17143.038,5.6,0.12,99.0696869844779
2015-02-06,113.02,114.06,4744.4,17824.29,2055.47,17143.038,5.6,0.11,99.0696869844779
2015-02-09,113.77,112.68,4726.01,17729.21,2046.74,17143.038,5.6,0.12,99.0696869844779
2015-02-10,115.96,114.21,4787.64,17868.76,2068.59,17143.038,5.6,0.12,99.0696869844779
2015-02-11,118.67,116.67,4801.18,17862.14,2068.53,17143.038,5.6,0.12,99.0696869844779
2015-02-12,120.19,119.8,4857.61,17972.38,2088.48,17143.038,5.6,0.12,99.0696869844779
2015-02-13,120.77,120.96,4893.84,18019.35,2096.99,17143.038,5.6,0.12,99.0696869844779
2015-02-17,121.49,121.16,4899.27,18047.58,2100.34,17143.038,5.6,0.12,99.0696869844779
2015-02-18,122.31,121.3,4906.36,18029.85,2099.68,17143.038,5.6,0.12,99.0696869844779
